time,pair,profit,buy_exchange,sell_exchange,slippage,maker_fee,taker_fee
19:08:24,OMG/BTC,7.774825986078904,binance,liquid,0.01,0.0025,0.003
19:08:24,XEM/BTC,2.6046391752577502,zaif,liquid,0.01,0.0025,0.003
19:08:24,OMG/BTC,7.774825986078904,binance,liquid,0.01,0.0025,0.003
19:08:24,OMG/BTC,7.774825986078904,binance,liquid,0.01,0.0025,0.003
19:08:24,OMG/BTC,7.774825986078904,binance,liquid,0.01,0.0025,0.003
19:08:24,OMG/BTC,7.774825986078904,binance,liquid,0.01,0.0025,0.003
19:08:25,OMG/BTC,7.774825986078904,binance,liquid,0.01,0.0025,0.003
19:08:25,OMG/BTC,7.774825986078904,binance,liquid,0.01,0.0025,0.003
19:08:26,FTT/BTC,98183.16428571429,liquid,ftx,0.01,0.0025,0.003
19:08:26,ZIL/ETH,63.96058250608729,bytetrade,okex,0.01,0.0025,0.003
19:08:26,YFI/BTC,0.3574423077226552,coinex,exmo,0.01,0.0025,0.003
19:08:26,XEM/BTC,2.6046391752577502,zaif,liquid,0.01,0.0025,0.003
19:08:27,OMG/BTC,7.774825986078904,binance,liquid,0.01,0.0025,0.003
19:08:27,OMG/BTC,7.774825986078904,binance,liquid,0.01,0.0025,0.003
19:08:27,XEM/BTC,2.6046391752577502,zaif,liquid,0.01,0.0025,0.003
19:08:27,OMG/BTC,7.774825986078904,binance,liquid,0.01,0.0025,0.003
19:08:28,XEM/BTC,1.5316326530612434,binance,liquid,0.01,0.0025,0.003
19:08:28,OMG/BTC,7.774825986078904,binance,liquid,0.01,0.0025,0.003
19:08:28,FTT/BTC,98183.16428571429,liquid,ftx,0.01,0.0025,0.003
19:08:29,YFI/BTC,0.3574423077226552,coinex,exmo,0.01,0.0025,0.003
19:08:30,OMG/BTC,7.774825986078904,binance,liquid,0.01,0.0025,0.003
19:08:30,OMG/BTC,7.774825986078904,binance,liquid,0.01,0.0025,0.003
19:08:30,FTT/BTC,98133.1642857143,liquid,bitmax,0.01,0.0025,0.003
19:08:31,YFI/BTC,0.3574423077226552,coinex,exmo,0.01,0.0025,0.003
19:08:31,OMG/BTC,7.774825986078904,binance,liquid,0.01,0.0025,0.003
19:08:31,XEM/BTC,1.5316326530612434,binance,liquid,0.01,0.0025,0.003
19:08:31,YFI/BTC,0.3574423077226552,coinex,exmo,0.01,0.0025,0.003
19:08:31,OMG/BTC,7.774825986078904,binance,liquid,0.01,0.0025,0.003
19:08:32,XEM/BTC,1.5316326530612434,binance,liquid,0.01,0.0025,0.003
19:08:32,OMG/BTC,7.774825986078904,binance,liquid,0.01,0.0025,0.003
19:08:32,OMG/BTC,7.774825986078904,binance,liquid,0.01,0.0025,0.003
19:08:32,ZIL/ETH,63.8294718112006,bytetrade,binance,0.01,0.0025,0.003
19:08:32,OMG/BTC,7.774825986078904,binance,liquid,0.01,0.0025,0.003
19:08:33,FTT/BTC,98133.1642857143,liquid,bitmax,0.01,0.0025,0.003
19:08:33,OMG/BTC,7.774825986078904,binance,liquid,0.01,0.0025,0.003
19:08:33,OMG/BTC,7.774825986078904,binance,liquid,0.01,0.0025,0.003
19:08:34,YFI/BTC,0.3574423077226552,coinex,exmo,0.01,0.0025,0.003
19:08:34,OMG/BTC,7.774825986078904,binance,liquid,0.01,0.0025,0.003
19:08:34,XEM/BTC,1.5316326530612434,binance,liquid,0.01,0.0025,0.003
19:08:36,FTT/BTC,98133.1642857143,liquid,bitmax,0.01,0.0025,0.003
19:08:36,XEM/BTC,1.5316326530612434,binance,liquid,0.01,0.0025,0.003
